final_ID,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Month,Return_Month,Early_C,Days_LCtoDD,Cancelled_Pax,Total_Discount_Pax,Days_InitialOrgtoDD,SPR_Product_Type,FPP,Total_Pax,GroupGradeType,FPP_to_School_enrollment,Days_DeptoDD,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,Poverty_Code,School_Type,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeType,SchoolSizeIndicator
3722,9,9,IL,10,T,6,6,0,263,3,2,279,East Coast,17,18,K->Middle,0.025848210922792,221,890,8,3,0.438270926697352,0.198955552220207,0,857,0.941299726673268,2,A,PUBLIC,K,8,649,N,0,1,252,255,Middle->Middle,M-L
3730,3,3,CA,3,T,4,4,0,211,0,2,329,CA History,46,47,Middle->Middle,0.281767655639076,150,354,0,0,0.0,0.0,1,365,0.914810745016779,2,0,Private non-Christian,6,8,165,Q,0,0,0,0,Elementary->Elementary,S
3732,6,6,MA,16,T,6,6,1,290,4,21,457,East Coast,143,194,Middle->Middle,0.301845061847568,209,666,92,1,0.538214652651566,0.283241896171708,0,749,0.900213109451845,19,A,PUBLIC,6,8,552,Q,0,1,249,253,Middle->Middle,S-M
3752,6,8,MO,17,T,6,6,0,262,3,1,265,East Coast,18,16,Middle->Middle,0.035345190329951,202,1025,10,4,0.737586876184412,0.067659745656158,0,1028,0.908879977117591,1,C,PUBLIC,6,8,478,D,1,2,246,249,Middle->Middle,S-M
3773,9,11,IL,11,A,6,6,1,276,3,3,420,East Coast,43,50,PK->Middle,0.08861892234597,237,1792,22,2,0.548812749861176,0.15754642715714,0,1757,0.924146597262383,3,B,PUBLIC,PK,8,477,H,1,1,276,271,Middle->High,S-M
3784,3,3,TX,22,A,3,4,1,226,6,3,397,East Coast,25,29,PK->Elementary,0.047085842651879,145,1795,16,7,0.524836700887475,0.149840324126126,0,1704,0.926830083879393,3,C,PUBLIC,PK,5,559,I,0,2,318,185,Elementary->Elementary,M-L
3796,9,9,CA,21,A,6,7,0,156,2,5,166,East Coast,39,40,Middle->Middle,0.03117735289618,133,2400,19,1,0.504832595501192,0.089402230840448,0,2506,0.938176465050844,4,B,PUBLIC,7,8,1181,O,1,0,0,0,Middle->Middle,L
3811,6,6,OK,18,A,6,6,0,273,2,1,263,East Coast,11,14,Middle->Middle,0.032796125065849,216,1578,8,1,0.691403850968722,0.14895174217408,0,1708,0.894705187968148,1,C,PUBLIC,6,8,363,E,0,1,268,270,Middle->Middle,S-M
3823,10,10,SD,13,A,5,6,1,292,7,7,481,East Coast,82,112,Middle->Middle,0.159557246209557,218,1797,58,4,0.580245712359924,0.467138959303489,0,1662,0.918211722932679,7,B,PUBLIC,6,8,636,H,0,1,256,262,Middle->Middle,M-L
3826,7,7,IN,13,T,4,5,1,249,3,4,360,East Coast,58,71,Middle->Middle,0.069080881506843,188,754,47,4,0.708856309842072,0.341071108156872,0,770,0.886704017426642,5,A,PUBLIC,7,8,933,P,1,1,246,264,Middle->Middle,L
3827,9,9,FL,19,T,5,5,1,260,2,2,435,East Coast,19,27,Middle->Middle,0.024292201752122,206,927,12,2,0.51390822206669,0.142945645401332,0,798,0.922615895663179,2,B,PUBLIC,6,8,853,L,1,0,0,0,Middle->Middle,L
3833,7,9,MS,12,A,5,6,0,290,5,1,276,East Coast,5,6,Middle->Middle,0.006003932776043,222,1387,1,1,0.204237242646192,0.0,0,1524,0.854846421355043,1,D,PUBLIC,6,8,781,F,1,1,252,240,Middle->Middle,M-L
3849,7,9,WA,20,A,6,6,1,307,9,2,478,East Coast,31,30,Middle->Middle,0.033944157861134,255,2190,17,4,0.61109916092533,0.175265790089491,0,2401,0.96644108018938,2,B,PUBLIC,6,8,962,M,0,2,439,265,Middle->Middle,L
3851,8,8,IN,18,A,5,6,1,277,3,2,400,East Coast,26,32,Middle->Middle,0.052949291838079,191,1566,18,1,0.629050284425797,0.272471491777782,0,1473,0.941335527843875,3,C,PUBLIC,6,8,518,I,0,1,268,276,Middle->Middle,S-M
3852,6,6,VA,9,A,4,4,0,186,6,5,289,Science,46,62,Middle->Middle,0.057926413579794,142,2261,39,5,0.826251466339261,0.176502122377664,0,2089,0.873100472958968,5,A,PUBLIC,7,8,859,Q,0,1,179,188,Middle->Middle,L
3859,6,7,CA,21,A,5,6,1,368,4,2,364,East Coast,16,16,Middle->Middle,0.203183053947972,213,2171,4,2,0.292890077132809,0.0,0,1803,0.907163416058472,2,B,PUBLIC,6,8,70,L,1,1,270,265,Middle->Middle,S
3872,9,9,TX,17,A,5,5,0,236,19,2,229,East Coast,27,30,Middle->Middle,0.025217672467253,175,1317,17,7,0.695405812828494,0.151964266511144,0,1401,0.950938406550602,2,B,PUBLIC,6,8,1154,L,1,1,199,207,Middle->Middle,L
3874,6,7,ME,14,A,4,5,0,585,1,4,590,East Coast,36,35,Middle->Middle,0.108665447434899,167,1322,20,0,0.633578109453581,0.104375163481938,0,1380,0.888440782674675,4,B,PUBLIC,6,8,335,E,0,1,200,208,Middle->Middle,S
3883,8,10,TX,9,A,6,6,0,302,10,4,313,East Coast,18,26,Middle->Middle,0.107272541972224,233,1433,17,7,0.838895264601089,0.19212137643449,0,1620,0.824782309188196,4,B,PUBLIC,6,8,210,I,0,1,270,274,Middle->Middle,S
3884,8,10,MA,13,T,4,4,1,200,3,3,425,East Coast,44,55,PK->Middle,0.463845520406122,185,884,26,4,0.457181524103077,0.350749433850397,1,808,0.898609297416768,4,0,CHD,PK,8,111,P,0,1,210,196,Middle->Middle,S
3896,6,6,CO,11,A,5,6,1,248,4,1,414,East Coast,22,26,K->Elementary,0.03629196340114,220,1502,18,3,0.647112755486845,0.378273736679863,0,1490,0.948214476272585,1,B,PUBLIC,K,5,652,O,1,2,378,255,Elementary->Elementary,M-L
3906,9,10,WA,14,A,4,4,1,188,1,1,332,East Coast,18,21,Middle->Middle,0.05004732952476,158,1790,11,1,0.566994981489318,0.138666066193307,0,1773,0.936197833468854,1,B,PUBLIC,7,8,419,K,0,1,190,178,Middle->Middle,S-M
3950,10,10,MA,12,T,5,5,1,461,10,5,489,East Coast,85,77,Middle->High,0.125172174341532,206,716,48,7,0.720853526494255,0.440091294827671,0,798,0.958277267444584,4,B,PUBLIC,6,10,611,O,0,1,233,240,Middle->Middle,M-L
3951,7,7,MO,8,A,6,6,1,242,0,1,448,East Coast,11,13,PK->Middle,0.055070124060299,239,1571,11,0,0.902166798833651,0.290656812648585,0,1627,0.954892188235332,1,0,Catholic,PK,8,194,B,1,2,425,256,Middle->Middle,S
3953,9,10,WA,14,A,6,6,1,257,5,1,434,East Coast,14,14,Middle->Middle,0.019121023789275,232,2255,10,4,0.756620320866538,0.234337310122595,0,2127,0.936570840005937,1,B,PUBLIC,6,8,646,E,0,1,245,244,Middle->Middle,M-L
3954,8,8,CA,15,A,4,4,1,212,11,4,364,East Coast,33,36,Middle->Middle,0.041233681537004,164,2366,14,6,0.436762846801828,0.264655244620828,0,2223,0.847912478443378,4,B,PUBLIC,6,8,740,O,1,2,320,198,Middle->Middle,M-L
3957,9,9,CA,18,A,3,4,1,198,8,2,382,East Coast,18,20,Middle->Middle,0.016346584680028,161,2219,7,7,0.444249248675873,0.272534909523647,0,2268,0.878131094719805,2,B,PUBLIC,6,8,977,H,0,1,209,208,Middle->Middle,L
3968,9,10,FL,12,A,5,6,1,297,2,1,466,East Coast,11,15,K->Elementary,0.022180576216787,231,1337,8,1,0.577171083957649,0.227409513324495,0,1464,0.978599791210968,1,B,PUBLIC,K,5,610,O,1,2,281,264,Middle->High,M-L
3969,6,7,TX,9,A,6,6,1,305,3,2,433,East Coast,19,19,Middle->Middle,0.03484153766857,226,1636,17,3,0.877329996252001,0.171312103917029,0,1519,0.866139752338412,2,B,PUBLIC,7,8,528,N,0,1,257,259,Middle->Middle,S-M
3970,8,8,OK,9,A,4,4,0,184,8,1,194,East Coast,9,12,PK->Elementary,0.018417251785775,134,1402,10,7,0.977834629662158,0.251230918851938,0,1368,0.930085688643995,1,0,CHD,PK,5,650,J,0,1,173,171,Middle->Middle,M-L
3971,3,6,LA,21,T,4,5,1,242,5,6,434,East Coast,68,65,PK->Middle,0.32701539358277,192,908,56,2,0.840645255618704,0.418781591034804,0,937,0.895738098328715,6,C,PUBLIC,PK,8,196,H,1,2,404,210,Elementary->Middle,S
3975,9,9,CA,14,A,6,7,0,275,1,1,329,East Coast,8,9,Middle->Middle,0.021671687749406,237,2033,3,1,0.389867980780271,0.0,0,2151,0.858636799421627,1,C,PUBLIC,6,8,341,J,0,0,0,0,Middle->Middle,S-M
3984,10,10,CA,22,A,5,6,1,270,0,2,404,East Coast,16,20,K->Middle,0.071704576909645,190,1774,7,0,0.428831083602468,0.385834727545046,0,1731,0.883319729743156,2,0,Private non-Christian,K,8,243,Q,1,1,260,245,Middle->Middle,S
3994,8,9,MA,7,T,4,4,1,228,1,4,418,East Coast,38,33,PK->Middle,0.208941175487621,184,604,10,1,0.319639515968615,0.323564587309067,0,598,0.933404820798723,3,0,Catholic,PK,8,162,J,0,1,221,225,Middle->Middle,S
4005,10,10,FL,11,T,5,5,1,256,5,2,424,East Coast,22,25,K->Middle,0.033225344916292,161,900,6,3,0.346243777401047,0.241657379148288,0,884,0.896574980733311,2,C,PUBLIC,K,8,697,C,1,2,368,259,Middle->Middle,M-L
4009,7,7,CO,8,A,5,6,1,282,6,3,410,East Coast,25,27,K->Middle,0.026604621092552,217,1677,20,7,0.806132913802417,0.372460077825923,0,1686,0.857874655884913,3,B,PUBLIC,K,8,911,O,0,1,267,248,Middle->Middle,L
4031,9,10,FL,11,A,6,6,1,284,9,1,471,East Coast,13,13,Middle->Middle,0.012774380249672,252,1317,8,8,0.745232654544213,0.0,0,1552,0.881163263757661,1,C,PUBLIC,6,8,956,L,0,2,263,253,Middle->Middle,L
4032,8,8,IL,13,A,5,5,1,339,1,1,357,East Coast,13,13,PK->Middle,0.063376506119949,196,859,5,0,0.367019947149015,0.347706541829643,0,921,0.942841357075001,1,0,Private non-Christian,PK,8,220,M,1,1,237,230,Middle->Middle,S
4038,8,9,TN,13,A,6,6,0,274,4,1,248,Science,14,18,Middle->Middle,0.016048814292785,199,1766,9,3,0.531052357889777,0.422428860218718,0,2008,0.971124741706909,1,B,PUBLIC,6,8,954,I,1,1,251,252,Middle->Middle,L
4040,6,7,CA,24,A,6,7,1,286,5,2,461,East Coast,23,32,K->Middle,0.123875138222101,257,1499,8,4,0.272041508311285,0.185620419693327,0,1673,0.980416229241393,2,C,PUBLIC,K,8,257,D,1,2,385,282,Middle->Middle,S
4047,7,10,NM,24,A,6,6,0,258,2,1,266,East Coast,5,8,High->High,0.00676466656533,218,2355,2,1,0.317895110972879,0.36937178799529,0,2041,0.88329242038674,1,C,PUBLIC,9,12,870,F,0,1,230,230,High->High,L
4051,7,11,TX,12,A,3,3,1,245,6,2,324,East Coast,30,26,PK->High,0.075994539820629,146,2113,15,10,0.576596344523433,0.218665381099885,0,1958,0.892478316719521,2,0,CHD,PK,12,318,C,0,1,332,325,Middle->High,S
4065,10,10,OR,14,A,6,6,1,287,3,1,407,East Coast,21,22,PK->Middle,0.15327180739188,205,2524,6,4,0.379183046737473,0.256917001074315,0,2644,0.959104499091321,1,0,CHD,PK,8,135,J,0,1,289,280,Middle->Middle,S
4072,8,8,MN,13,A,4,5,1,245,2,6,370,East Coast,40,45,Middle->Middle,0.055112899315668,177,1692,27,1,0.715714152387978,0.227281149076518,0,1517,0.857313967529349,5,A,PUBLIC,6,8,694,L,1,2,339,218,Middle->Middle,M-L
4088,9,10,WA,24,A,6,7,1,317,1,1,418,East Coast,10,10,Middle->Middle,0.010343262920616,234,2045,8,0,0.80508205654964,0.36067584141367,0,2141,0.885655400054274,1,B,PUBLIC,6,8,954,M,1,1,255,264,Middle->High,L
4106,7,7,CA,12,A,5,6,1,287,3,1,462,East Coast,3,4,K->Middle,0.005544878325218,136,2218,2,2,0.63730969301259,0.674293055187601,1,2100,0.75183776816474,1,B,PUBLIC,K,6,509,P,0,2,259,248,Middle->Middle,S-M
4112,5,6,WA,14,A,6,6,1,286,4,1,470,East Coast,11,12,Middle->Middle,0.017993540028928,229,2382,10,4,0.783411096286942,0.235259536167711,0,2169,0.886879280823788,1,B,PUBLIC,6,8,630,E,0,1,263,250,Middle->Middle,M-L
4134,10,10,ME,11,A,5,5,1,264,1,2,451,East Coast,25,27,Elementary->Middle,0.048165675740475,192,1176,17,1,0.586861806333302,0.221078128656422,0,1359,0.956799149384459,2,A,PUBLIC,5,8,536,M,1,2,357,240,Middle->Middle,S-M
4141,10,10,MO,18,A,6,6,1,280,11,2,434,East Coast,10,11,Middle->Middle,0.011459062683485,255,2210,9,9,0.873076661434064,0.31266921913134,0,2134,0.874961354278921,2,B,PUBLIC,7,8,906,M,1,2,278,262,Middle->Middle,L
4155,12,12,MD,31,A,6,7,0,202,2,1,236,Costa Rica,15,17,High->High,0.006814994030703,204,2140,9,3,0.590287908361707,0.139795222974389,0,2289,0.945765101596616,1,A,PUBLIC,9,12,1944,P,1,1,224,214,High->High,L
4157,6,6,OH,9,A,6,6,1,297,3,2,469,East Coast,12,12,Middle->Middle,0.012759276900985,243,1410,7,6,0.645474512148341,0.225775522957447,0,1294,0.876287813429654,2,A,PUBLIC,6,8,869,P,1,2,274,185,Middle->Middle,L
4167,7,7,TX,18,A,6,6,0,290,5,2,265,East Coast,19,26,Middle->Middle,0.036503543198181,230,1585,15,3,0.631423309438458,0.054912322821807,0,1542,0.887215994478828,2,C,PUBLIC,6,8,609,J,1,1,251,259,Middle->Middle,M-L
4179,2,2,CA,7,A,4,4,0,218,6,2,345,CA History,36,39,PK->Elementary,0.100516286598707,105,587,3,1,0.082099616431332,0.161079745039183,1,571,0.989322912068915,2,B,PUBLIC,PK,5,343,Q,0,0,0,0,Elementary->Elementary,S
4180,8,8,ME,18,A,5,5,1,232,1,2,443,East Coast,22,26,Elementary->Middle,0.048405872464591,187,1244,15,1,0.596578280837799,0.216812373867829,0,1366,0.898936190395331,2,A,PUBLIC,5,8,588,M,0,2,350,248,Middle->Middle,S-M
4194,5,7,MA,8,T,4,4,1,202,19,2,352,East Coast,17,19,Middle->Middle,0.020262175544605,182,763,10,16,0.545903742635042,0.274128410067504,0,737,0.865008834473304,2,C,PUBLIC,6,8,1031,C,1,2,330,202,Middle->Middle,L
4201,7,7,TX,10,A,3,3,1,218,2,1,406,East Coast,8,10,PK->Middle,0.040890519226307,162,1613,9,3,0.967305550460385,0.284023826641359,0,1665,0.938289094959634,1,0,Catholic,PK,8,228,P,0,1,193,194,Middle->Middle,S
4205,5,5,CA,2,A,4,4,1,242,1,2,344,CA History,68,70,K->Elementary,0.109722295374823,215,367,23,0,0.384944280435714,0.284765393290374,1,371,0.959833638357561,2,B,PUBLIC,K,5,606,Q,1,0,0,0,Elementary->Elementary,M-L
4211,5,5,CA,3,A,6,6,0,225,7,4,512,CA History,39,45,K->Elementary,0.050927624311381,157,586,0,0,0.0,0.0,1,647,0.956162954116949,3,C,PUBLIC,K,5,670,J,0,0,0,0,Elementary->Elementary,M-L
4229,6,7,NE,19,A,5,6,1,289,2,2,432,East Coast,15,20,Middle->Middle,0.09219632603062,225,1459,11,1,0.56932149291582,0.483602868826617,0,1638,0.868285617495143,2,B,PUBLIC,6,8,186,E,1,1,279,264,Middle->Middle,S
4232,6,6,CO,17,A,5,6,1,285,6,3,432,East Coast,22,26,K->Middle,0.025586490301277,233,1699,18,7,0.801690373152354,0.408982897342312,0,1802,0.862462405552078,3,B,PUBLIC,K,8,939,O,1,1,266,264,Middle->Middle,L
4250,7,7,IL,19,A,3,4,0,261,4,3,243,East Coast,18,22,Middle->Middle,0.034169757204767,157,1197,11,3,0.548483301004868,0.111529008802007,0,1138,0.849569496948092,3,A,PUBLIC,7,8,581,O,0,1,211,201,Middle->Middle,M-L
4260,7,9,IN,10,T,4,5,0,237,2,1,247,East Coast,26,24,Middle->High,0.060348618913668,189,686,18,2,0.77623801097613,0.24069428143603,0,743,0.979472687558113,1,B,PUBLIC,6,12,412,L,0,2,237,214,Middle->High,S-M
4274,9,9,MN,7,A,5,6,0,268,2,3,336,East Coast,29,35,Elementary->Middle,0.032549996299731,222,1141,20,0,0.688547301732945,0.265112095725125,0,1341,0.863081130495988,4,B,PUBLIC,5,8,892,I,1,1,270,253,Middle->Middle,L
4291,8,8,CO,15,A,3,3,1,206,3,2,364,East Coast,15,14,Middle->Middle,0.062570738819346,163,1502,7,2,0.477511885904458,0.249010326101459,0,1649,0.876482667697345,2,B,PUBLIC,6,8,244,L,1,1,195,210,Middle->Middle,S
4315,7,8,OH,10,T,3,3,1,222,10,11,338,East Coast,136,141,Middle->Middle,0.121564703747308,158,518,62,11,0.557196257488451,0.056573714909745,1,461,0.895766242786537,12,C,PUBLIC,6,8,1076,F,0,1,193,185,Middle->Middle,L
4327,13,14,NV,25,A,3,4,1,215,6,4,478,East Coast,25,31,High->High,0.032203946106752,169,2403,19,2,0.58849724280115,0.069100141022623,0,2171,0.876614832238587,3,B,PUBLIC,9,12,879,K,1,1,213,201,High->High,L
4340,6,8,OK,14,A,5,5,1,269,25,4,476,East Coast,45,43,PK->Middle,0.104660357826468,221,1515,2,1,0.052573522049053,0.103721531174658,0,1657,0.885604992566362,4,B,PUBLIC,PK,8,322,D,1,2,415,260,Middle->Middle,S-M
4356,6,6,CO,14,A,4,4,1,212,0,3,341,East Coast,37,37,PK->Middle,0.083126381772307,182,1739,18,0,0.563071614291297,0.475540279838026,0,1745,0.897257516496439,3,0,Catholic,PK,8,422,O,0,2,318,213,Middle->Middle,S-M
4365,6,8,CA,19,A,4,5,1,204,0,1,427,Costa Rica,27,26,Middle->Middle,0.024175978426116,150,2342,14,0,0.495129238994152,0.157706043579507,0,2433,0.967528227001434,1,B,PUBLIC,6,8,1025,Q,0,1,208,194,Middle->Middle,L
4381,9,9,WA,11,A,6,7,1,267,2,2,254,East Coast,21,20,Middle->Middle,0.025015489482289,215,1929,14,2,0.785691378494184,0.23649634781093,0,2028,0.884636293176698,2,B,PUBLIC,6,8,677,K,1,1,239,235,Middle->Middle,M-L
4389,6,7,CA,10,A,4,4,1,224,6,1,391,East Coast,15,17,K->Middle,0.129472548073454,205,1927,12,6,0.642069211369958,0.099801032390398,0,1942,0.986133998097274,1,0,Catholic,K,8,125,J,1,2,319,220,Middle->Middle,S
4391,13,14,OK,25,A,6,6,1,285,5,4,455,East Coast,24,32,High->High,0.090111731581279,231,1970,23,5,0.776454972153852,0.17370693963889,0,2127,0.904039693935212,4,D,PUBLIC,9,12,296,B,0,1,266,264,High->High,S
4397,8,8,CA,21,A,4,5,1,225,4,3,312,East Coast,35,36,Middle->Middle,0.036641342401063,187,1944,25,5,0.789632551593785,0.30941063039461,0,1971,0.864554387434082,3,B,PUBLIC,6,8,912,P,0,1,215,211,Middle->Middle,L
4405,4,6,NE,11,A,5,6,1,309,0,1,454,East Coast,12,13,PK->Middle,0.047286515730353,213,1656,9,0,0.77707502012197,0.175559987146905,1,1714,0.891423634335633,1,0,CHD,PK,8,257,J,0,2,440,223,Middle->Middle,S
4425,7,7,CA,29,A,4,5,1,241,4,6,400,East Coast,53,56,Middle->Middle,0.046903189347909,192,2233,35,5,0.633740417473034,0.168343708950055,0,2243,0.893026435430256,5,B,PUBLIC,6,8,1186,O,1,1,227,228,Middle->Middle,L
4437,5,6,TX,16,A,6,6,1,314,7,1,463,East Coast,14,19,Middle->Middle,0.048108217103588,245,2120,13,5,0.749067694149101,0.0,0,1978,0.901525887312619,1,C,PUBLIC,7,8,382,K,1,2,393,233,Middle->Middle,S-M
4443,7,7,NM,22,A,3,4,1,191,7,3,417,East Coast,27,32,PK->High,0.020327959756042,150,1916,20,6,0.725872947536556,0.487215165851363,0,1997,0.928587585163276,3,0,CHD,PK,12,1502,I,0,2,396,183,Middle->Middle,L
4446,3,3,CA,4,A,6,6,0,286,4,2,385,CA History,49,48,K->Middle,0.052509546957872,226,468,25,6,0.63109523831001,0.280039992901359,1,462,0.974151109045326,2,B,PUBLIC,K,6,846,P,0,1,253,255,Elementary->Elementary,L
4449,4,4,CA,26,A,3,4,1,372,0,4,365,East Coast,30,41,PK->Middle,0.098812349380114,163,2741,0,0,0.0,0.0,1,2498,0.891541585886747,4,0,Private non-Christian,PK,6,341,P,1,0,0,0,Middle->Middle,S-M
4460,2,2,CA,4,A,6,6,0,285,1,1,299,CA History,20,20,K->Elementary,0.028412042004693,205,423,2,0,0.112982327126257,0.055966841722496,0,446,0.958428286204736,1,C,PUBLIC,K,5,673,I,1,0,0,0,Elementary->Elementary,M-L
4468,9,9,NE,18,A,5,6,1,293,3,2,437,East Coast,31,39,Middle->Middle,0.062117905672883,219,1617,19,2,0.491996047947098,0.439229581747872,0,1527,0.901297354182807,2,C,PUBLIC,6,8,558,E,1,2,242,207,Middle->Middle,S-M
4473,7,9,CA,15,A,3,4,0,195,3,1,208,East Coast,10,11,Middle->Middle,0.012498684572814,148,2166,5,0,0.538155206663339,0.395312559839086,0,2075,0.909780602783278,1,E,PUBLIC,6,8,637,J,0,1,185,196,Middle->Middle,M-L
4503,9,9,IN,9,A,6,6,1,262,7,8,403,East Coast,52,65,Middle->Middle,0.091872984399011,211,1027,33,3,0.591382381145752,0.281968695383009,0,922,0.92318744289735,7,B,PUBLIC,6,8,637,K,1,0,0,0,Middle->Middle,M-L
4526,6,6,CO,22,A,5,6,1,298,2,3,451,East Coast,22,28,Middle->Middle,0.100264413992004,216,1956,20,1,0.743954094837428,0.251184431972785,0,2012,0.912726586443872,3,B,PUBLIC,6,8,241,L,0,1,237,235,Middle->Middle,S
4531,9,9,CO,9,A,3,3,1,214,4,3,366,East Coast,28,31,Middle->Middle,0.023317667560628,152,1811,17,2,0.611827988890728,0.252001498271817,0,1994,0.937372079127992,3,B,PUBLIC,6,8,995,Q,1,2,342,187,Middle->Middle,L
4535,6,6,CA,21,A,4,5,1,242,4,2,404,East Coast,34,33,Middle->Middle,0.026550238290927,178,2393,20,1,0.645453616200762,0.064426398976153,0,2682,0.923868373412494,2,B,PUBLIC,6,8,1306,Q,1,1,208,209,Middle->Middle,L
4546,7,7,GA,8,A,6,6,1,292,3,5,500,East Coast,29,31,K->Middle,0.030372573309648,222,1564,19,3,0.650429866735357,0.117536260531838,0,1490,0.847610146856746,6,0,Private non-Christian,K,8,829,Q,0,1,293,286,Middle->Middle,L
4560,10,10,CA,28,A,6,7,1,312,5,2,409,East Coast,21,18,Middle->Middle,0.030759844317846,248,2310,11,4,0.607378409310901,0.300091474051726,0,2500,0.942393838035642,2,B,PUBLIC,6,8,529,I,0,1,295,302,Middle->Middle,S-M
4565,5,5,CA,2,A,6,6,1,294,3,1,372,CA History,27,28,K->Elementary,0.097757484731482,175,371,7,3,0.30842074899108,0.142979059571171,1,428,0.925131351028701,1,B,PUBLIC,K,5,275,Q,1,0,0,0,Elementary->Elementary,S
4572,7,8,AZ,20,A,6,6,1,301,5,2,456,East Coast,10,11,K->Middle,0.011762965189449,210,2261,6,4,0.662236722943782,0.229224190055244,0,2015,0.851768518877345,2,B,PUBLIC,K,8,682,L,1,1,264,271,Middle->Middle,M-L
4578,5,7,MS,12,A,5,6,0,272,6,1,289,East Coast,4,6,Middle->Middle,0.006379399819962,203,1517,1,1,0.197994550424923,0.0,0,1346,0.817652857344822,1,D,PUBLIC,6,8,732,F,0,1,242,251,Middle->Middle,M-L
4579,9,10,NM,17,A,5,6,1,260,3,1,373,East Coast,11,13,Middle->Middle,0.016641937637622,227,2407,7,2,0.535427181560212,0.1691255680091,0,2462,0.921598288612618,1,C,PUBLIC,6,8,740,M,1,1,272,277,Middle->Middle,M-L
4581,10,10,MI,20,T,6,6,1,304,6,2,444,East Coast,32,32,Middle->Middle,0.10097749847305,239,924,22,2,0.787074486881938,0.3145716779043,0,985,0.981803085561818,2,B,PUBLIC,6,8,301,J,1,1,263,260,Middle->Middle,S
4582,8,8,CA,15,A,6,6,0,283,8,7,408,Science,78,72,Middle->Middle,0.071933267820211,219,1837,41,6,0.597677234699202,0.285241868259829,0,1927,0.87494613827995,5,A,PUBLIC,6,8,994,Q,0,1,258,260,Middle->Middle,L
4583,9,9,MN,7,A,5,5,1,264,3,3,462,East Coast,34,31,Middle->Middle,0.029215963056623,205,1314,25,3,0.820947941006323,0.421359173701978,0,1263,0.949006765430663,3,B,PUBLIC,6,8,1034,N,0,2,405,239,Middle->Middle,L
4594,8,8,MI,12,T,4,5,1,260,12,14,448,East Coast,150,161,Middle->Middle,0.220816540288451,198,733,71,9,0.436753996501869,0.365317389955504,0,767,0.921247066930877,16,B,PUBLIC,6,8,752,Q,0,2,404,214,Middle->Middle,M-L
4600,7,7,IL,12,T,4,4,1,338,1,3,355,East Coast,33,36,PK->Middle,0.115608696992396,301,656,0,0,0.0,0.0,0,679,0.944732356837999,3,0,Catholic,PK,8,256,I,1,1,326,329,Middle->Middle,S
4602,8,8,ID,13,A,2,3,1,161,2,1,332,East Coast,17,22,PK->Middle,0.045029605904012,156,1769,12,2,0.550489356270705,0.408799485788594,1,1602,0.99127710105262,1,0,CHD,PK,8,401,H,1,1,182,195,Middle->Middle,S-M
4604,7,8,WA,16,A,6,7,1,286,3,1,417,East Coast,9,11,Middle->Middle,0.013238043774572,244,2174,5,1,0.515787287852217,0.423458948119997,0,2174,0.933612821798712,1,B,PUBLIC,6,8,729,H,1,1,237,248,Middle->Middle,M-L
4605,10,10,AK,28,A,3,4,1,196,2,1,393,East Coast,7,8,Middle->Middle,0.017608201079625,147,2108,6,1,0.847912523963147,0.330910157087803,0,2343,0.839532916951075,1,B,PUBLIC,7,8,383,M,1,2,334,168,Middle->Middle,S-M
4607,8,10,NY,7,T,6,6,0,358,10,3,335,East Coast,37,40,Middle->Middle,0.189741999303099,222,349,17,10,0.408909637038347,0.022284792538324,0,400,0.892638878166411,3,C,PUBLIC,6,7,191,P3,1,0,0,0,Middle->Middle,S
4615,5,6,MN,8,A,3,4,1,215,6,5,392,East Coast,48,58,Middle->Middle,0.10547109828482,174,1318,20,4,0.439597567357109,0.096781415422599,0,1228,0.870093386023707,5,B,PUBLIC,6,8,463,M,0,1,185,199,Middle->Middle,S-M
4622,10,10,CA,26,A,5,6,1,339,1,5,464,East Coast,88,82,K->Middle,0.118822944227354,235,2406,52,2,0.643837665269926,0.191712692778964,0,2310,0.898072202195286,6,0,Catholic,K,8,650,O,0,2,345,272,Middle->Middle,M-L
4627,8,8,CO,11,A,3,3,1,205,3,2,346,East Coast,14,16,Middle->Middle,0.060915679627578,171,1535,6,2,0.490059816295218,0.295866879550142,0,1406,0.844321987993112,2,B,PUBLIC,6,8,218,L,1,1,202,206,Middle->Middle,S
4636,5,6,CA,11,A,6,7,0,305,18,4,293,East Coast,14,15,PK->Middle,0.023786880813613,234,1620,3,7,0.254285477286653,0.19606667727514,0,1676,0.727177851102679,4,C,PUBLIC,PK,8,480,H,0,1,277,272,Middle->Middle,S-M
4640,8,9,CA,32,A,6,7,1,485,9,3,488,East Coast,26,37,K->Middle,0.106593540911376,223,2288,26,5,0.787294497576796,0.331266536278806,0,2309,0.930319268594392,3,0,Catholic,K,8,325,Q,0,1,275,270,Middle->Middle,S
4655,7,7,FL,15,A,3,3,1,174,4,2,309,East Coast,19,21,PK->High,0.032605074996538,136,1490,10,4,0.599222652046646,0.098392510064787,0,1515,0.878846547778465,2,0,CHD,PK,12,576,Z,0,2,281,184,Middle->Middle,S-M
