ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained
CD3719A,CD,14,14,TX,17,A,03/30/2019,04/16/2019,04/11/2018,10/04/2018,0,1,04/22/2018,East Coast,13,11,January,K,High,K->High,C,"0,08574104406158",0
CD3735A,CD,10,10,CA,12,A,04/01/2019,04/13/2019,01/27/2018,08/22/2018,2,1,02/23/2018,East Coast,8,11,January,K,High,K->High,C,"0,015728158760261",0
CD3740A,CD,7,7,CO,19,A,05/02/2019,05/21/2019,,08/29/2018,7,3,04/16/2018,East Coast,61,76,January,K,Elementary,K->Elementary,C,,1
CD3743T,CD,6,6,MA,16,T,03/15/2019,03/31/2019,05/25/2018,06/12/2018,1,6,05/03/2018,East Coast,27,39,January,Middle,High,Middle->High,C,"0,083637195308334",1
CD3758A,CD,3,4,TX,7,A,05/18/2019,05/25/2019,07/02/2018,08/13/2018,0,1,06/14/2018,East Coast,13,14,January,K,Middle,K->Middle,C,"0,1843734304038",0
CD3804A,CD,8,8,CA,17,A,05/03/2019,05/20/2019,01/24/2018,08/09/2018,4,2,01/10/2018,East Coast,47,39,January,K,Middle,K->Middle,C,"0,164677996969418",1
CD3836A,CD,8,9,CA,10,A,05/02/2019,05/12/2019,03/27/2018,08/26/2018,6,2,03/08/2018,East Coast,40,34,January,K,Middle,K->Middle,C,"0,078721794874981",0
CD3839A,CD,8,8,TX,10,A,03/07/2019,03/17/2019,01/29/2018,09/07/2018,6,3,01/30/2018,East Coast,47,57,January,PK,High,PK->High,C,"0,0762202724712",1
CD3869A,CD,6,6,CA,27,A,04/27/2019,05/24/2019,04/08/2018,08/18/2018,0,2,03/24/2018,East Coast,23,26,January,PK,Middle,PK->Middle,C,"0,069518943198477",1
CD3882A,CD,7,7,CA,22,A,05/14/2019,06/05/2019,04/26/2018,09/09/2018,3,1,02/11/2018,East Coast,3,5,January,PK,Middle,PK->Middle,C,"0,018331577244743",1
CD3887A,CD,,,TX,17,A,04/21/2019,05/08/2019,,11/27/2018,1,0,11/30/2018,East Coast,17,14,January,PK,High,PK->High,C,"0,020329204897522",1
CD3901A,CD,9,14,WA,7,A,03/29/2019,04/05/2019,01/06/2018,08/12/2018,3,1,11/09/2017,East Coast,10,11,January,PK,High,PK->High,C,"0,020103756731463",0
CD391T,CD,7,7,WI,26,T,06/01/2019,06/27/2019,02/28/2018,09/19/2018,2,3,03/04/2018,East Coast,50,49,January,PK,Middle,PK->Middle,C,"0,226181719010027",1
CD3961A,CD,10,10,GA,19,A,05/05/2019,05/24/2019,02/18/2018,08/19/2018,8,8,02/23/2018,East Coast,114,125,January,PK,High,PK->High,C,"0,103029307498446",1
CD3964A,CD,8,8,CA,24,A,05/14/2019,06/07/2019,04/02/2018,07/18/2018,6,5,03/29/2018,East Coast,66,69,January,PK,Middle,PK->Middle,C,"0,146668343711109",1
CD3967A,CD,8,8,MO,14,A,04/10/2019,04/24/2019,05/11/2018,08/28/2018,1,2,04/28/2018,East Coast,19,23,January,PK,Middle,PK->Middle,C,"0,128129929314159",1
CD400A,CD,9,9,WA,36,A,03/27/2019,05/02/2019,05/01/2018,09/18/2018,8,2,04/05/2018,East Coast,34,28,January,K,High,K->High,C,"0,048847616507163",1
CD4029A,CD,9,10,CA,21,A,05/10/2019,05/31/2019,10/14/2017,08/07/2018,5,1,10/21/2017,East Coast,7,7,January,K,Middle,K->Middle,C,"0,05769023917439",0
CD4045A,CD,9,9,AZ,17,A,05/06/2019,05/23/2019,04/21/2018,09/03/2018,3,2,04/27/2018,East Coast,20,25,January,PK,Middle,PK->Middle,C,"0,0832607033608",1
CD4058A,CD,8,8,WA,28,A,04/10/2019,05/08/2019,03/15/2018,09/07/2018,1,1,03/10/2018,East Coast,16,16,January,PK,High,PK->High,C,"0,03972459502896",1
CD4137A,CD,6,7,CA,13,A,05/13/2019,05/26/2019,10/24/2017,08/14/2018,5,1,10/11/2017,East Coast,8,7,January,K,Middle,K->Middle,C,"0,059165653586891",0
CD4174A,CD,6,7,MO,7,A,04/04/2019,04/11/2019,02/06/2018,09/12/2018,2,1,01/09/2018,East Coast,23,21,January,PK,Middle,PK->Middle,C,"0,140329873562475",0
CD4181A,CD,8,9,TN,17,A,02/28/2019,03/17/2019,04/27/2018,08/12/2018,4,4,02/24/2018,East Coast,48,56,January,PK,Middle,PK->Middle,C,"0,144197134934444",0
CD4195A,CD,8,8,CA,23,A,05/07/2019,05/30/2019,02/21/2018,08/25/2018,4,2,02/14/2018,East Coast,37,40,January,K,Middle,K->Middle,C,"0,154354680253791",1
CD4200A,CD,10,10,CA,23,A,05/10/2019,06/02/2019,04/17/2018,07/07/2018,5,7,04/11/2018,East Coast,63,62,January,PK,Middle,PK->Middle,C,"0,148100720677244",1
CD4203T,CD,9,9,OH,27,T,04/03/2019,04/30/2019,02/13/2018,08/03/2018,2,3,02/20/2018,East Coast,51,66,January,Middle,High,Middle->High,C,"0,091008616490295",1
CD4224A,CD,8,8,TN,19,A,04/30/2019,05/19/2019,02/03/2018,07/12/2018,13,7,01/27/2018,East Coast,124,126,January,PK,Middle,PK->Middle,C,,1
CD4259A,CD,8,9,CA,18,A,04/04/2019,04/22/2019,08/11/2018,08/25/2018,3,2,09/06/2017,East Coast,34,35,January,PK,Middle,PK->Middle,C,"0,146995782882751",0
CD4262A,CD,6,6,CA,31,A,03/03/2019,04/03/2019,03/30/2018,08/30/2018,5,5,02/25/2018,East Coast,57,83,January,Middle,High,Middle->High,C,,1
CD4283A,CD,7,7,TN,11,A,05/14/2019,05/25/2019,04/27/2018,04/26/2018,1,1,04/01/2018,East Coast,24,26,January,PK,Middle,PK->Middle,C,"0,122586602438865",1
CD4297A,CD,9,9,GA,19,A,04/30/2019,05/19/2019,03/07/2018,09/24/2018,8,7,02/27/2018,East Coast,100,121,January,PK,High,PK->High,C,"0,096477281662612",1
CD4406T,CD,7,7,TN,20,T,03/23/2019,04/12/2019,04/26/2018,07/21/2018,4,5,03/27/2018,East Coast,46,56,January,PK,High,PK->High,C,"0,062216902081992",1
CD4427A,CD,8,8,TX,10,A,05/09/2019,05/19/2019,01/14/2018,01/06/2018,3,6,01/12/2018,East Coast,100,101,January,PK,Middle,PK->Middle,C,"0,138525397684376",1
CD4454A,CD,7,7,FL,15,A,04/28/2019,05/13/2019,03/31/2018,08/01/2018,6,3,04/06/2018,East Coast,42,44,January,PK,High,PK->High,C,"0,03536509168571",1
CD4482A,CD,7,7,CA,20,A,05/18/2019,06/07/2019,05/02/2018,08/19/2018,1,2,04/22/2018,East Coast,38,33,January,K,Middle,K->Middle,C,"0,11661912774878",1
CD4507A,CD,6,6,TX,12,A,04/07/2019,04/19/2019,02/10/2018,08/19/2018,1,1,02/02/2018,East Coast,3,4,January,PK,Middle,PK->Middle,C,"0,020370511697594",1
CD4508A,CD,5,5,TX,12,A,04/09/2019,04/21/2019,03/09/2018,03/13/2018,3,1,03/10/2018,East Coast,4,5,January,PK,High,PK->High,C,"0,014893381505512",0
CD451A,CD,6,7,CO,28,A,03/24/2019,04/21/2019,02/07/2018,09/04/2018,2,2,02/15/2018,East Coast,25,31,January,PK,High,PK->High,C,"0,10588783355883",0
CD4545A,CD,10,10,AZ,15,A,04/24/2019,05/09/2019,02/27/2018,09/03/2018,2,1,03/21/2018,East Coast,13,16,January,PK,Elementary,PK->Elementary,C,"0,13629790766172",1
CD4553A,CD,7,7,FL,14,A,03/15/2019,03/29/2019,04/10/2018,04/02/2018,4,6,03/25/2018,East Coast,41,48,January,PK,Middle,PK->Middle,C,"0,098675633984294",1
CD4562A,CD,9,9,WI,21,A,04/27/2019,05/18/2019,04/21/2018,08/30/2018,2,1,03/24/2018,East Coast,13,15,January,PK,Middle,PK->Middle,C,"0,237401332053966",0
CD4652A,CD,8,8,OK,15,A,04/02/2019,04/17/2019,,10/04/2018,10,1,09/17/2018,East Coast,12,12,January,PK,Elementary,PK->Elementary,C,"0,017774154860605",1
CD466A,CD,6,6,CA,34,A,03/27/2019,04/30/2019,02/22/2018,08/14/2018,3,3,02/08/2018,East Coast,39,55,January,PK,High,PK->High,C,"0,046144974327508",1
CD4719A,CD,9,9,WI,18,A,04/28/2019,05/16/2019,04/16/2018,08/31/2018,2,1,03/29/2018,East Coast,11,15,January,PK,Middle,PK->Middle,C,"0,225111542562063",0
CD4740A,CD,7,7,AZ,28,A,05/15/2019,06/12/2019,02/25/2018,08/24/2018,0,1,02/26/2018,East Coast,22,19,January,Undefined,Undefined,Undefined->Undefined,C,,1
CD4776A,CD,8,8,CA,15,A,03/13/2019,03/28/2019,03/01/2018,08/11/2018,7,7,03/02/2018,East Coast,70,68,January,Middle,High,Middle->High,C,"0,083922113310795",1
CD4796A,CD,7,7,OR,20,A,03/08/2019,03/28/2019,03/06/2018,08/25/2018,1,1,02/28/2018,East Coast,16,17,January,PK,Middle,PK->Middle,C,"0,101435112529527",1
CD4823T,CD,5,6,OH,21,T,03/14/2019,04/04/2019,02/17/2018,02/02/2018,6,3,02/08/2018,East Coast,55,58,January,K,Middle,K->Middle,C,"0,155402757134787",1
CD4835A,CD,8,8,CA,32,A,03/09/2019,04/10/2019,03/31/2018,07/28/2018,5,7,02/26/2018,East Coast,74,80,January,Middle,High,Middle->High,C,,1
CD4838A,CD,10,10,TX,7,A,03/10/2019,03/17/2019,03/13/2018,08/17/2018,2,1,02/05/2018,East Coast,18,19,January,K,High,K->High,C,"0,045267786847552",1
CD4883A,CD,7,8,CA,14,A,04/27/2019,05/11/2019,02/12/2018,08/22/2018,7,2,02/02/2018,East Coast,43,42,January,PK,Middle,PK->Middle,C,"0,221863126639524",0
CD4886A,CD,9,10,WA,11,A,03/22/2019,04/02/2019,03/10/2018,09/15/2018,3,2,02/26/2018,East Coast,23,27,January,Middle,Middle,Middle->Middle,C,"0,142317893831872",1
CD493A,CD,,,CA,14,A,04/02/2019,04/16/2019,,11/03/2018,6,9,11/20/2018,East Coast,79,87,January,PK,High,PK->High,C,"0,072288737006257",1
CD494A,CD,7,7,TX,15,A,05/08/2019,05/23/2019,03/10/2018,08/28/2018,3,1,02/13/2018,East Coast,23,22,January,PK,Middle,PK->Middle,C,"0,103716705355597",1
CD4950A,CD,9,9,FL,8,A,05/12/2019,05/20/2019,03/24/2018,08/23/2018,0,1,03/17/2018,East Coast,7,8,January,PK,High,PK->High,C,"0,019967748007082",1
CD4976T,CD,6,6,NC,12,T,04/10/2019,04/22/2019,03/10/2018,07/26/2018,1,2,03/11/2018,East Coast,31,34,January,K,Middle,K->Middle,C,"0,132874607740131",1
CD4984A,CD,9,9,FL,14,A,02/06/2019,02/20/2019,09/19/2018,08/31/2018,1,4,03/09/2018,East Coast,94,80,January,K,High,K->High,C,"0,108160239108592",1
CD529A,CD,7,8,CA,13,A,04/24/2019,05/07/2019,03/24/2018,08/07/2018,9,2,03/30/2018,East Coast,31,36,January,PK,Middle,PK->Middle,C,"0,215238677466372",0
CD52A,CD,6,6,WA,26,A,04/19/2019,05/15/2019,03/07/2018,09/01/2018,6,3,02/20/2018,East Coast,32,32,January,PK,High,PK->High,C,"0,024320327197792",1
CD558A,CD,8,8,TX,5,A,04/09/2019,04/14/2019,03/07/2018,02/28/2018,3,1,03/31/2018,East Coast,3,5,January,PK,High,PK->High,C,"0,014566721771653",0
CD559A,CD,9,10,ID,31,A,04/30/2019,05/31/2019,02/18/2018,08/09/2018,4,6,01/17/2018,East Coast,78,86,January,Middle,High,Middle->High,C,"0,255994326023137",0
CD580A,CD,6,6,AZ,16,A,03/26/2019,04/11/2019,02/15/2018,08/06/2018,8,9,02/11/2018,East Coast,45,54,January,K,Middle,K->Middle,C,"0,078010052505014",1
CD603A,CD,,,Bermuda,15,A,04/18/2019,05/03/2019,04/15/2018,04/16/2018,11,2,05/05/2018,East Coast,11,12,January,Undefined,Undefined,Undefined->Undefined,C,,0
CD62A,CD,10,11,WA,15,A,05/29/2019,06/13/2019,04/02/2018,08/04/2018,2,1,04/11/2018,East Coast,20,23,January,PK,High,PK->High,C,"0,098953661726021",0
CD692A,CD,9,9,CO,20,A,04/18/2019,05/08/2019,01/18/2018,08/02/2018,3,6,01/28/2018,East Coast,29,35,January,PK,Middle,PK->Middle,C,"0,065857909170148",1
CD699A,CD,6,7,WA,15,A,03/30/2019,04/14/2019,03/05/2018,08/16/2018,2,2,03/01/2018,East Coast,29,28,January,Middle,Middle,Middle->Middle,C,"0,1503193890575",1
CD805A,CD,6,6,AZ,8,A,04/24/2019,05/02/2019,03/10/2018,08/13/2018,2,1,03/17/2018,East Coast,18,17,January,PK,Elementary,PK->Elementary,C,"0,144638343879377",1
CD836A,CD,9,9,CA,12,A,04/25/2019,05/07/2019,03/22/2018,08/30/2018,9,8,04/18/2018,East Coast,69,74,January,K,High,K->High,C,"0,079525471574996",1
CD880A,CD,11,11,TX,13,A,04/01/2019,04/14/2019,04/14/2018,10/01/2018,0,1,04/25/2018,East Coast,10,12,January,K,High,K->High,C,"0,08480561983139",0
CD894A,CD,10,10,TX,12,A,02/20/2019,03/04/2019,03/29/2018,08/07/2018,0,2,04/13/2018,East Coast,35,33,January,PK,High,PK->High,C,"0,060263913491481",1
CD897A,CD,9,10,WA,12,A,03/30/2019,04/11/2019,03/28/2018,08/02/2018,2,1,03/11/2018,East Coast,18,16,January,Undefined,Undefined,Undefined->Undefined,C,,0
CD901A,CD,9,9,NE,22,A,06/06/2019,06/28/2019,02/16/2018,09/06/2018,1,3,01/31/2018,East Coast,41,39,January,Middle,High,Middle->High,C,"0,327061961680586",1
CD907T,CD,,,WI,16,T,04/19/2019,05/05/2019,,09/18/2018,0,4,09/20/2018,East Coast,52,65,January,PK,Middle,PK->Middle,C,"0,127988787783708",1
CD923A,CD,7,7,GA,8,A,03/24/2019,04/01/2019,03/08/2018,08/02/2018,2,5,03/06/2018,East Coast,29,37,January,K,Middle,K->Middle,C,"0,095642170132957",1
CD940A,CD,,,CA,27,A,04/09/2019,05/06/2019,,10/21/2018,6,8,11/21/2018,East Coast,71,87,January,PK,High,PK->High,C,"0,073292313953971",1
CD953A,CD,10,10,CA,16,A,04/29/2019,05/15/2019,03/29/2018,08/08/2018,0,2,04/06/2018,East Coast,25,26,January,PK,Middle,PK->Middle,C,"0,070892066902121",1
CD973A,CD,9,9,CA,22,A,04/06/2019,04/28/2019,04/23/2018,06/23/2018,5,3,04/13/2018,East Coast,35,35,January,K,Middle,K->Middle,C,"0,206782534038254",1
CN1122T,CN,5,6,OH,22,T,04/10/2019,05/02/2019,03/31/2018,05/03/2018,6,4,05/03/2018,East Coast,23,28,January,K,Middle,K->Middle,C,"0,065706727539126",1
CN2543T,CN,6,7,OH,14,T,04/07/2019,04/21/2019,04/16/2018,04/18/2018,6,5,04/02/2018,East Coast,23,28,January,K,Middle,K->Middle,C,"0,065697405893615",1
CN2700A,CN,8,8,CA,16,A,04/14/2019,04/30/2019,04/10/2018,08/19/2018,10,6,04/15/2018,East Coast,56,67,January,PK,Middle,PK->Middle,C,"0,074085072155367",1
CN2992A,CN,10,11,CA,15,A,04/04/2019,04/19/2019,03/20/2018,08/18/2018,4,1,04/03/2018,East Coast,15,14,January,PK,High,PK->High,C,"0,010847163923084",0
CN4196A,CN,6,8,CA,16,A,04/04/2019,04/20/2019,02/16/2018,08/07/2018,0,1,03/04/2018,East Coast,8,9,January,K,Middle,K->Middle,C,"0,016847573354289",1
CN4459A,CN,8,8,CA,19,A,04/08/2019,04/27/2019,03/25/2018,08/09/2018,12,5,04/15/2018,East Coast,64,63,January,PK,Middle,PK->Middle,C,"0,076561677663931",1
CN742A,CN,9,10,CA,12,A,03/29/2019,04/10/2019,04/11/2018,08/31/2018,4,1,03/09/2018,East Coast,15,13,January,PK,High,PK->High,C,"0,010986076285126",0
CN955A,CN,5,7,CA,22,A,04/07/2019,04/29/2019,02/26/2018,08/27/2018,0,1,02/07/2018,East Coast,8,8,January,K,Middle,K->Middle,C,"0,016925763157854",1
CVP2490T,CVP,7,7,TN,9,T,05/20/2019,05/29/2019,03/05/2018,03/12/2018,2,1,04/01/2018,East Coast,38,39,January,PK,High,PK->High,C,"0,190199632306646",0
CVP2680T,CVP,8,8,TN,16,T,05/13/2019,05/29/2019,03/14/2018,04/07/2018,2,1,03/07/2018,East Coast,32,38,January,PK,High,PK->High,C,"0,182610459336751",0
CVP3651T,CVP,4,4,TN,11,T,04/01/2019,04/12/2019,05/17/2018,04/28/2018,0,3,05/06/2018,East Coast,41,43,January,PK,Middle,PK->Middle,C,"0,199110476672953",0
CVP3718T,CVP,9,10,GA,12,T,03/14/2019,03/26/2019,,09/26/2018,5,1,09/19/2018,East Coast,27,32,January,PK,Middle,PK->Middle,C,"0,041125561461544",0
CVP4376T,CVP,6,6,TN,19,T,04/04/2019,04/23/2019,04/25/2018,04/22/2018,0,3,05/05/2018,East Coast,39,41,January,PK,Middle,PK->Middle,C,"0,204015476595371",0
FN1581A,FN,8,8,MX,26,A,01/27/2019,02/22/2019,05/21/2018,08/24/2018,1,1,05/16/2018,East Coast,11,13,December,Undefined,Undefined,Undefined->Undefined,I,,0
FN258A,FN,7,7,MX,21,A,01/26/2019,02/16/2019,05/14/2018,09/01/2018,1,1,06/12/2018,East Coast,11,14,December,Undefined,Undefined,Undefined->Undefined,I,,0
HC1014A,HC,7,8,WA,16,A,06/09/2019,06/25/2019,01/01/2018,01/09/2018,14,1,09/29/2017,East Coast,44,45,January,Undefined,Undefined,Undefined->Undefined,H,,0
HC1016A,HC,5,6,CA,27,A,04/13/2019,05/10/2019,,08/05/2018,5,2,09/10/2018,East Coast,30,38,January,K,Middle,K->Middle,H,"0,047104045417531",1
HC101A,HC,9,9,TX,22,A,06/09/2019,07/01/2019,04/29/2018,09/21/2018,5,1,04/12/2018,East Coast,8,11,January,Middle,Middle,Middle->Middle,H,"0,010041155018637",1
HC1029A,HC,10,10,TX,14,A,06/09/2019,06/23/2019,03/08/2018,08/07/2018,7,5,03/07/2018,East Coast,54,48,January,Middle,Middle,Middle->Middle,H,"0,061021623315016",1
HC1036A,HC,8,8,IL,12,A,03/28/2019,04/09/2019,05/15/2018,08/09/2018,3,2,05/17/2018,East Coast,20,21,January,Middle,Middle,Middle->Middle,H,"0,049256549359575",1
HC1039A,HC,7,8,CA,18,A,06/13/2019,07/01/2019,04/03/2018,09/02/2018,4,4,04/18/2018,East Coast,32,33,January,Middle,Middle,Middle->Middle,H,"0,033755269974902",1
HC1072A,HC,5,6,CA,15,A,06/13/2019,06/28/2019,08/01/2018,07/31/2018,3,1,06/25/2018,East Coast,13,14,January,Middle,Middle,Middle->Middle,H,"0,018438336290978",1
HC1073A,HC,8,8,CA,18,A,06/14/2019,07/02/2019,04/27/2018,09/23/2018,5,5,04/24/2018,East Coast,55,53,January,Middle,Middle,Middle->Middle,H,"0,059011231788721",1
HC1077A,HC,7,7,CO,19,A,03/11/2019,03/30/2019,02/14/2018,09/10/2018,1,3,01/17/2018,East Coast,32,37,January,K,High,K->High,H,"0,115002297551057",0
HC107A,HC,7,8,CA,21,A,06/06/2019,06/27/2019,03/21/2018,09/16/2018,5,3,03/17/2018,East Coast,26,26,January,Elementary,Middle,Elementary->Middle,H,"0,067221549508695",0
HC1086A,HC,7,7,CA,23,A,04/12/2019,05/05/2019,04/28/2018,08/12/2018,6,3,04/30/2018,East Coast,16,20,January,Middle,Middle,Middle->Middle,H,"0,021691766759536",1
HC1102A,HC,9,9,CA,11,A,06/11/2019,06/22/2019,,08/20/2018,1,2,08/16/2018,East Coast,26,28,January,K,Middle,K->Middle,H,"0,027953066605202",1
HC1107A,HC,,,CA,19,A,03/24/2019,04/12/2019,05/13/2018,09/01/2018,4,4,04/27/2018,East Coast,46,43,January,K,Middle,K->Middle,H,"0,112023618220583",0
HC1137A,HC,10,11,NE,11,A,03/25/2019,04/05/2019,02/16/2018,08/03/2018,2,2,01/13/2018,East Coast,20,25,January,Middle,High,Middle->High,H,"0,152525030645381",0
HC113A,HC,6,7,CA,21,A,06/07/2019,06/28/2019,02/19/2018,09/16/2018,4,3,01/27/2018,East Coast,39,37,January,Middle,Middle,Middle->Middle,H,"0,05294988698727",0
HC1142A,HC,6,6,WA,19,A,03/30/2019,04/18/2019,04/26/2018,09/06/2018,3,2,05/19/2018,East Coast,21,24,January,Middle,Middle,Middle->Middle,H,"0,030306356517788",0
HC1147A,HC,7,7,CA,34,A,04/22/2019,05/26/2019,01/11/2018,08/19/2018,13,4,02/08/2018,East Coast,44,47,January,Middle,Middle,Middle->Middle,H,,1
HC1148A,HC,7,7,CA,11,A,06/01/2019,06/12/2019,04/13/2018,09/03/2018,7,1,05/15/2018,East Coast,19,23,January,Middle,Middle,Middle->Middle,H,"0,031585467146309",0
HC1159A,HC,7,7,CA,12,A,04/13/2019,04/25/2019,,11/04/2018,0,1,11/12/2018,East Coast,9,9,January,Middle,Middle,Middle->Middle,H,"0,008667102213577",0
HC1185A,HC,6,7,WY,12,A,06/01/2019,06/13/2019,,09/06/2018,3,1,06/22/2018,East Coast,14,15,January,Middle,Middle,Middle->Middle,H,"0,03990464050231",1
HC1201A,HC,6,7,CA,19,A,04/04/2019,04/23/2019,03/24/2018,12/05/2018,1,5,03/11/2018,East Coast,45,46,January,Middle,Middle,Middle->Middle,H,"0,035973126634394",1
HC1223A,HC,8,8,TX,16,A,04/17/2019,05/03/2019,05/17/2018,08/13/2018,3,2,05/10/2018,East Coast,33,38,January,Middle,High,Middle->High,H,"0,050533028049542",1
HC1226A,HC,9,9,CA,19,A,06/17/2019,07/06/2019,02/17/2018,08/22/2018,6,2,02/14/2018,East Coast,33,33,January,K,Middle,K->Middle,H,"0,028152634229484",1
HC1229A,HC,7,7,WA,30,A,06/11/2019,07/11/2019,02/26/2018,08/04/2018,6,7,02/04/2018,East Coast,60,56,January,Middle,Middle,Middle->Middle,H,"0,122878662904539",1
HC1241A,HC,10,10,CA,19,A,06/03/2019,06/22/2019,05/01/2018,08/02/2018,6,1,05/14/2018,East Coast,5,6,January,Middle,Middle,Middle->Middle,H,"0,013252664434626",1
HC1249A,HC,9,9,CO,25,A,04/08/2019,05/03/2019,04/09/2018,08/30/2018,3,2,03/04/2018,East Coast,31,32,January,K,Middle,K->Middle,H,"0,06039286086377",1
HC1256A,HC,10,10,NV,23,A,05/03/2019,05/26/2019,,09/18/2018,7,1,09/08/2018,East Coast,5,7,January,Middle,Middle,Middle->Middle,H,"0,0037096740967",0
HC1263A,HC,9,9,OR,15,A,06/17/2019,07/02/2019,03/28/2018,08/28/2018,3,2,04/04/2018,East Coast,35,30,January,Middle,Middle,Middle->Middle,H,"0,047710007069683",1
HC1265A,HC,5,7,HI,51,A,03/18/2019,05/08/2019,04/15/2018,04/03/2018,1,4,04/07/2018,East Coast,34,46,January,Middle,High,Middle->High,H,"0,0660649637626",1
HC1273A,HC,,,CA,15,A,05/24/2019,06/08/2019,,09/20/2018,23,3,09/23/2018,East Coast,23,31,January,Middle,Middle,Middle->Middle,H,"0,051966097666237",1
HC1274A,HC,9,9,SD,10,A,06/01/2019,06/11/2019,02/11/2018,08/04/2018,5,11,02/01/2018,East Coast,142,119,January,Middle,Middle,Middle->Middle,H,"0,202421963232311",1
HC1276A,HC,9,9,CA,17,A,05/07/2019,05/24/2019,01/19/2018,02/04/2018,6,10,08/26/2017,East Coast,146,168,January,Elementary,Middle,Elementary->Middle,H,"0,351585941154929",1
HC1280A,HC,7,7,CA,11,A,06/15/2019,06/26/2019,03/20/2018,09/12/2018,0,1,03/20/2018,East Coast,19,25,January,Middle,Middle,Middle->Middle,H,"0,039708328534903",0
HC1288A,HC,7,8,CA,15,A,04/22/2019,05/07/2019,04/21/2018,08/15/2018,11,4,04/05/2018,East Coast,43,48,January,K,Middle,K->Middle,H,"0,086420940859562",0
HC1293A,HC,6,8,WA,19,A,06/22/2019,07/11/2019,03/08/2018,09/09/2018,1,1,02/28/2018,East Coast,14,13,January,Middle,Middle,Middle->Middle,H,"0,012697652480777",0
HC1296A,HC,6,7,TX,16,A,06/06/2019,06/22/2019,,08/14/2018,7,2,07/09/2018,East Coast,13,14,January,Middle,Middle,Middle->Middle,H,"0,009481726399713",1
HC12A,HC,6,6,NM,13,A,06/02/2019,06/15/2019,,08/25/2018,6,3,08/23/2018,East Coast,16,20,January,Middle,Middle,Middle->Middle,H,"0,024829828886111",0
HC1310A,HC,6,6,TX,13,A,06/06/2019,06/19/2019,05/27/2018,08/20/2018,8,5,04/29/2018,East Coast,78,70,January,Middle,Middle,Middle->Middle,H,"0,09603541840115",1
HC1323A,HC,10,10,CA,19,A,06/05/2019,06/24/2019,04/27/2018,08/05/2018,5,2,04/29/2018,East Coast,18,18,January,Middle,Middle,Middle->Middle,H,"0,033214335709719",1
HC1329A,HC,6,6,OR,29,A,06/19/2019,07/18/2019,04/14/2018,08/25/2018,18,3,03/22/2018,East Coast,31,41,January,Middle,Middle,Middle->Middle,H,"0,054776522374613",1
HC1331A,HC,7,7,OR,30,A,06/17/2019,07/17/2019,04/29/2018,08/22/2018,1,1,01/28/2018,East Coast,15,14,January,Middle,Middle,Middle->Middle,H,"0,015942793512791",1
HC1332A,HC,10,10,WA,18,A,06/05/2019,06/23/2019,,09/22/2018,15,2,10/25/2018,East Coast,24,21,January,Middle,Middle,Middle->Middle,H,"0,029023816214698",0
HC1336A,HC,10,10,CA,12,A,03/25/2019,04/06/2019,05/25/2018,08/31/2018,3,2,05/30/2018,East Coast,15,19,January,Elementary,Middle,Elementary->Middle,H,"0,177070889777254",1
HC1363A,HC,10,10,WA,18,A,06/18/2019,07/06/2019,05/15/2018,08/30/2018,6,4,04/22/2018,East Coast,45,50,January,Middle,Middle,Middle->Middle,H,"0,040773766964431",1
HC1364A,HC,7,10,OR,9,A,06/06/2019,06/15/2019,,09/04/2018,4,1,09/01/2018,East Coast,6,7,January,K,High,K->High,H,"0,022397295347235",0
HC1367A,HC,8,8,NV,25,A,04/12/2019,05/07/2019,04/03/2018,08/20/2018,14,7,02/28/2018,East Coast,68,75,January,Middle,Middle,Middle->Middle,H,"0,06427889931384",1
HC1374A,HC,7,10,AL,9,A,03/02/2019,03/11/2019,,09/29/2018,5,1,09/05/2018,East Coast,13,13,January,High,High,High->High,H,"0,007112650273509",0
HC1384A,HC,8,8,TX,10,A,06/02/2019,06/12/2019,03/21/2018,03/13/2018,5,2,03/04/2018,East Coast,13,16,January,Middle,Middle,Middle->Middle,H,"0,103627186431849",0
HC1385A,HC,6,6,CO,13,A,05/25/2019,06/07/2019,02/10/2018,08/28/2018,6,5,01/19/2018,East Coast,40,38,January,Middle,Middle,Middle->Middle,H,"0,063505007083026",1
HC1394A,HC,11,13,UT,19,A,06/02/2019,06/21/2019,,11/08/2018,1,1,11/11/2018,East Coast,9,8,January,High,High,High->High,H,"0,003141817935019",0
HC1416A,HC,10,10,NM,24,A,05/29/2019,06/22/2019,04/08/2018,08/06/2018,8,1,03/31/2018,East Coast,12,14,January,Middle,Middle,Middle->Middle,H,"0,010393904261702",1
HC1424A,HC,8,8,CA,30,A,06/12/2019,07/12/2019,02/28/2018,08/19/2018,1,3,02/25/2018,East Coast,5,9,January,Middle,Middle,Middle->Middle,H,"0,011714472191654",0
HC143A,HC,6,6,CA,24,A,06/14/2019,07/08/2019,03/31/2018,08/20/2018,0,1,03/15/2018,East Coast,20,21,January,Middle,Middle,Middle->Middle,H,"0,039469484207846",0
