ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX
FR2136,01/22/2019,FR,682,32,2,"0,547622576430871","0,163539166288879",1,633,"0,893616079928174",4
FR2153,10/24/2018,FR,1981,6,3,"0,532943185871295","0,193921550470714",0,1975,"0,948189919203842",1
FR2157,10/23/2018,FR,1499,26,5,"0,504695535427695","0,450846393430071",0,1474,"0,886191279283575",5
FR2170,10/09/2018,FR,1854,24,2,"0,455756677333161","0,231948910257183",1,1777,"0,947407244055653",4
FR2171,10/28/2018,FR,2673,21,2,"0,735361580624865","0,192388121999686",0,2749,"0,875320157351228",4
FR2181,10/09/2018,FR,1444,8,0,"0,370353475525895","0,158871870828967",0,1410,"0,865595863790158",3
FR2198,10/02/2018,FR,1328,52,5,"0,798830102459846","0,324898476252342",0,1309,"0,908931116583245",6
FR221,10/22/2018,FR,675,10,0,"0,213941358939089","0,022379628554385",0,720,"0,894607883272408",4
FR2212,10/13/2018,FR,1847,6,3,"0,721341932156436","0,299660566440331",0,1619,"0,854264461638791",1
FR2231,09/18/2018,FR,1251,20,1,"0,792187525124999","0,364673369532869",1,1280,"0,94434371840993",2
FR2239,11/28/2018,FR,668,2,1,"0,029198909478578",0,1,634,"0,909216946240376",7
FR2244,10/28/2018,FR,2723,12,1,"0,469932814119002","0,17490921844366",0,2431,"0,914273904440007",2
FR2269,10/11/2018,FR,1905,16,5,"0,64765368062001","0,482713628132562",1,2116,"0,883164493108381",3
FR2280,10/20/2018,FR,523,37,3,"0,643520213573377","0,242079444920162",1,594,"0,960692209022058",3
FR229,10/26/2018,FR,1491,35,8,"0,4881219174539","0,212554528167682",0,1499,"0,940465983893987",7
FR2294,05/03/2018,FR,1659,33,1,"0,652136359608121","0,302263067488587",0,1572,"0,947815717837382",3
FR2302,11/01/2018,FR,412,7,2,"0,616971233775241","0,277871039662175",1,414,"0,956052893002601",1
FR231,10/02/2018,FR,1778,38,3,"0,576758835811619","0,190972600914995",1,1846,"0,927293115515789",5
FR2312,10/08/2018,FR,2019,10,6,"0,601325990071163","0,123163592858519",0,1930,"0,914621993177219",2
FR2329,10/12/2018,FR,2572,18,0,"0,856815262572199","0,152312380138521",0,2637,"0,900735314077746",2
FR2338,10/21/2018,FR,2191,12,0,"0,78256716834168","0,339040881515765",0,2036,"0,852708333235061",2
FR2350,11/01/2018,FR,1531,17,0,"0,815011730793854","0,22233906445478",0,1600,"0,918322290286645",2
FR2352,10/15/2018,FR,1143,5,3,"0,12280414045584","0,147590592502927",0,1113,"0,865472277961301",4
FR236,12/14/2018,FR,657,5,3,"0,535033568220582","0,42530749007586",1,656,"0,916561716919424",1
FR2368,09/22/2018,FR,1592,2,1,"0,05215554841749","0,10380991719858",0,1536,"0,872005183106731",4
FR238,11/01/2018,FR,476,21,1,"0,487645685056318","0,0941546241745",0,483,"0,955277256294391",1
FR2380,10/23/2018,FR,2418,6,0,"0,339677220660241","0,204694311535592",0,2227,"0,875178659720656",2
FR2385,10/11/2018,FR,801,78,6,"0,431733040965797","0,426409883821642",0,716,"0,933132007447358",16
FR2389,10/27/2018,FR,2053,4,7,"0,45480779485395","0,119375630165129",0,2030,"0,895075508374563",1
FR2400,11/01/2018,FR,785,24,6,"0,406109550724403","0,156886541735318",0,857,"0,935673989433636",5
FR2429,09/19/2018,FR,1393,40,11,"0,637899907256782","0,298245645860493",1,1571,"0,901728009881328",6
FR2451,11/10/2018,FR,315,69,16,"0,590660872399486","0,195885042836533",0,314,"0,942963594112761",14
FR2460,11/04/2018,FR,1987,9,0,"0,484137929073929","0,35146059309888",0,2033,"0,881779426625275",2
FR2464,11/23/2018,FR,880,20,1,"0,718915453650069","0,510585444159113",0,997,"0,910374070301859",2
FR2499,10/26/2018,FR,356,6,0,"0,296205022485219","0,080035767229376",0,366,"0,932443435648507",1
FR251,11/12/2018,FR,802,3,3,"0,181498904135678",0,1,762,"0,959302092389999",1
FR2536,11/05/2018,FR,1449,16,0,"0,717304039722578","0,199846626449225",0,1461,"0,872296586606198",2
FR255,11/01/2018,FR,2193,16,10,"1,0313015245077","0,137039857318678",0,2057,"0,804335110414157",4
FR2551,10/21/2018,FR,727,22,4,"0,325346486489727","0,051392654463814",1,730,"0,896787804074382",9
FR2558,11/20/2018,FR,2406,16,3,"0,848259196406133","0,185405365733302",0,2167,"0,8655613003071",2
FR2573,11/06/2018,FR,170,7,2,"0,21889544175132","0,105717161833502",1,176,"0,903629580749727",2
FR2574,10/04/2018,FR,1935,10,3,"0,666390099484619","0,299871948393161",0,1739,"0,915296596354656",2
FR2593,10/06/2018,FR,1380,52,4,"0,670370608134405","0,186549391067663",1,1535,"0,968518137255718",3
FR2594,10/05/2018,FR,1966,3,3,"0,331615154615218",0,0,1945,"0,717302681579017",3
FR2607,10/20/2018,FR,738,68,9,"0,423511230622548","0,354031773917153",0,736,"0,87024954089924",15
FR262,10/03/2018,FR,1281,33,7,"0,711627545890743","0,349776513640446",0,1233,"0,913360827331588",5
FR2625,10/20/2018,FR,2119,39,6,"0,578289640060143","0,139374968323561",0,2077,"0,889788415338746",9
FR263,10/12/2018,FR,1907,10,2,"0,669158193494141","0,228555457793945",0,1705,"0,87097526062823",2
FR2633,09/17/2018,FR,1881,5,8,"0,21823733072213","0,263237523440039",0,1752,"0,788318165271983",6
FR2638,10/22/2018,FR,1659,50,4,"0,696876436314705","0,25187439367907",0,1623,"0,953691814625934",6
FR2645,11/18/2018,FR,1558,4,1,"0,9853625588329","0,256409108195251",0,1434,"0,791306505607319",1
FR2663,10/27/2018,FR,1530,12,2,"0,688560460716286","0,138721082314209",0,1608,"0,929909388674044",2
FR2678,10/11/2018,FR,2155,41,7,"0,815029730434171","0,492514387049556",0,2357,"0,881715769171152",7
FR2683,12/15/2018,FR,852,80,10,"0,480882774431726","0,23791455311402",1,1003,"0,900095621144696",15
FR2695,05/23/2018,FR,2031,12,0,"0,896060257728901","0,059774013781229",0,1955,"0,90655828459513",1
FR2700,09/03/2018,FR,2470,29,10,"0,497228079883147","0,091104143798542",1,2067,"0,940563832465318",5
FR2713,11/04/2018,FR,1259,74,9,"0,772150471547216","0,25944262141569",0,1159,"0,952704698729433",8
FR2727,11/06/2018,FR,349,27,1,"0,549867841828645","0,169129016948013",1,345,"0,950339691687969",2
FR2730,10/15/2018,FR,809,8,0,"0,233360109359486","0,031887343037634",1,694,"0,996734085699425",1
FR2735,10/13/2018,FR,1906,9,3,"0,344687420055386","0,152070590766575",0,1923,"0,959455718931346",2
FR2736,10/17/2018,FR,1252,34,1,"0,575414378442672","0,135817608157522",1,1327,"0,89014117589201",4
FR2747,11/19/2018,FR,2419,21,3,"0,631113265024648","0,176442524768888",0,2332,"0,905437079955884",3
FR2771,11/03/2018,FR,2493,1,1,"0,058366441183999",0,0,2183,"0,912882985343897",2
FR2776,10/02/2018,FR,1651,11,2,"0,585926688104538","0,389625185434593",1,1780,"0,983873169840011",1
FR2784,06/07/2018,FR,1757,25,4,"0,63697489606597","0,334099136569104",0,1805,"0,992558551802792",2
FR2791,11/12/2017,FR,1530,6,1,"0,198864902088748","0,242984860695143",0,1645,"0,979302194640694",2
FR2794,10/07/2018,FR,1436,11,3,"0,569699890793852","0,054316838173031",0,1505,"0,822549212208622",4
FR2799,10/13/2018,FR,2150,10,4,"0,340222749422101","0,103839197122572",1,2243,"0,965841434932203",1
FR2805,10/31/2018,FR,1307,56,9,"0,639152325393883","0,370484372150427",0,1479,"0,933943920262945",6
FR2808,11/06/2018,FR,1991,15,10,"0,992768087441374","0,142729102575632",0,2199,"0,77193429721138",4
FR2810,10/23/2018,FR,1989,9,0,"0,482682427953616","0,32864407728977",0,1918,"0,926549805728558",2
FR2812,09/29/2018,FR,1409,20,6,"0,800672990104311","0,281960456566473",0,1638,"0,958356128416769",2
FR2821,10/22/2018,FR,1725,16,4,"0,798780288517592","0,389564735172584",0,1852,"0,876630468218494",2
FR2822,10/20/2018,FR,2222,26,6,"0,636612675565504","0,083137571453939",0,2007,"0,856518944054821",7
FR2843,10/30/2018,FR,401,7,0,"0,274134814785877","0,068638691881898",0,375,"0,955126900225644",2
FR2873,10/22/2018,FR,2228,11,5,"0,951365072409602","0,171707622447638",0,2101,"0,851660696524725",2
FR2879,10/06/2018,FR,1514,17,0,"0,438776218998202","0,30228317660235",0,1464,"0,959657063608077",2
FR2886,11/12/2018,FR,2020,17,0,"0,4276303453591","0,134574564702549",0,2023,"0,9388965871229",2
FR2890,11/13/2018,FR,1845,5,7,"0,60714939145916","0,369616350944414",0,2152,"0,875376379695364",1
FR2891,10/11/2018,FR,2071,12,0,"0,779417429340649","0,049433870321886",1,2146,"0,927922958888647",2
FR2899,10/20/2018,FR,2469,6,1,"0,782455569049844","0,537969033751799",0,2428,"0,698340924634557",3
FR290,01/14/2018,FR,436,2,0,"0,12412113966213",0,1,372,"0,953165818141215",1
FR2901,11/02/2018,FR,811,86,8,"0,697708421208918","0,134043173168385",1,718,"0,889908532050133",12
FR2905,11/05/2018,FR,634,78,3,"0,420677494448752","0,109657996426985",0,621,"0,879172116609514",28
FR2911,11/08/2018,FR,2578,6,0,"0,359097067892167","0,206144616932431",0,2445,"0,852930430416499",2
FR2925,11/14/2018,FR,909,48,3,"0,658378665379128","0,221942929141046",0,947,"0,971551027313346",5
FR2945,10/27/2018,FR,1644,29,4,"0,473180721378905","0,16097795701495",0,1580,"0,94067850679332",6
FR2946,11/26/2018,FR,1640,6,1,"0,889026564216634","0,284610305690723",0,1662,"0,882559986576106",1
FR2952,10/21/2018,FR,655,105,20,"0,380714719810873","0,158276048398877",1,669,"0,953800999627274",29
FR2956,10/09/2018,FR,1290,12,7,"0,931812729889642","0,480799913752904",0,1471,"0,862861051222766",2
FR2969,10/23/2018,FR,1391,11,4,"0,594229768651815","0,113084591147746",0,1313,"0,899011564462931",2
FR2981,11/01/2018,FR,177,7,2,"0,201727561231954","0,081329843274273",1,165,"0,960639709805099",2
FR2989,10/27/2018,FR,1425,26,3,"0,516688965256975","0,42252050015559",1,1219,"0,890436006008913",5
FR2991,10/06/2018,FR,2048,35,16,"0,617936317731078","0,213237301190872",0,1775,"0,891455708672686",5
FR2994,10/15/2018,FR,1988,6,1,"0,521807514239591","0,199840600703712",0,2035,"0,935565099733855",1
FR2999,12/05/2018,FR,582,13,3,"0,553186665419172","0,381319938037949",1,638,"0,951652329680312",1
FR3007,10/24/2018,FR,2754,35,7,"0,709530350562395","0,388814531714405",0,2630,"0,867156296479585",5
FR3009,05/23/2018,FR,2651,8,5,"0,132722307932671","0,188325829002374",0,2358,"0,954914012841436",3
FR3015,10/16/2018,FR,2075,14,0,"0,792268103279419","0,067493747391151",1,2184,"0,88317285593189",2
FR3031,10/12/2018,FR,1841,13,0,"0,666060167209486","0,10684688465729",0,1764,"0,887436300155771",2
FR3044,10/29/2018,FR,1921,3,1,"0,951621045809347","0,380955221120993",0,1859,"0,76052231400741",1
FR3066,10/04/2018,FR,2092,3,3,"0,167443387211092","0,124746737155461",0,2042,"0,87076687497609",3
FR3067,11/24/2018,FR,437,2,0,"0,10610096476731","0,061858672232299",0,433,"0,975535185887723",1
FR3069,12/16/2018,FR,595,2,1,"0,029013701089594",0,1,639,"0,89749597225542",7
FR3076,05/07/2018,FR,1626,34,1,"0,692644702005943","0,290070145772268",0,1772,"0,922707607663991",3
FR3080,10/13/2018,FR,1782,40,6,"0,559808243719951","0,148309294143386",0,1734,"0,907111229941254",7
FR3098,09/23/2018,FR,2183,9,2,"0,545757872144365","0,191915483282783",0,1936,"0,861178492753972",2
FR3125,11/23/2018,FR,882,23,1,"0,73781631996428","0,438721702814889",0,850,"0,917044329461534",2
FR3134,09/13/2018,FR,2078,36,2,"0,648607933718367","0,081864790853427",1,1904,"0,957770199344239",3
FR3138,10/26/2018,FR,827,15,4,"0,27526803263535","0,017940016731978",0,746,"0,916876170944039",5
FR314,09/24/2018,FR,1176,29,2,"0,546804701783444","0,234422714315907",0,1170,"0,94813602904837",6
FR3140,10/17/2018,FR,1541,14,3,"0,476805783984038","0,159516342192483",0,1375,"0,814745046173653",5
FR3141,10/18/2018,FR,1258,9,0,"0,822841448301632","0,638656353151567",0,1449,"0,942293848355235",1
FR3155,10/14/2018,FR,1529,17,2,"0,785360244860647","0,431210666868201",0,1637,"0,909481579331931",1
FR3178,09/27/2018,FR,1637,2,6,"0,275232210018095","0,137872709460329",0,1793,"0,897360476448835",1
FR3192,10/11/2018,FR,1789,6,3,"0,549973068541747","0,184928488818672",0,1817,"0,877602666418974",1
FR3225,10/13/2018,FR,836,13,4,"0,655043721816468","0,195254442584501",0,974,"0,912806483068713",2
FR3228,10/23/2018,FR,1524,21,4,"0,73686443601631","0,225870763210601",0,1675,"0,91207594814677",3
FR3230,11/18/2018,FR,2023,10,1,"0,351429378866478","0,140915799618743",0,1935,"0,930017228179745",3
FR3238,10/11/2018,FR,1993,6,2,"0,779759942538373",0,0,2171,"0,912125011839858",1
FR3250,11/07/2018,FR,2940,13,1,"0,475284832137132","0,142232968298319",0,2753,"0,977500746390971",2
FR3256,09/29/2018,FR,1925,36,3,"0,640854548058242","0,145581138393479",0,2088,"0,929992568089696",3
FR3270,10/18/2018,FR,2067,32,1,"0,635807929500876","0,070568648738322",0,1834,"0,968639158756034",3
FR3275,10/23/2018,FR,2688,19,2,"0,733439212801612","0,201509172468011",0,2923,"0,848092106044398",4
FR3281,10/18/2018,FR,1450,5,1,"0,208980847997196","0,03690718287558",0,1619,"0,941495536273769",1
FR3285,11/11/2018,FR,403,68,5,"0,536488217244782","0,131142307071347",1,394,"0,918664113028587",5
FR329,10/10/2018,FR,996,6,0,"0,190941150968376",0,0,828,"0,92164510414577",2
FR3299,11/01/2018,FR,1945,11,6,"0,742813664083196","0,339777539858249",0,2092,"0,914263271370766",2
FR3303,10/03/2018,FR,1752,3,1,"0,983336715065413","0,326535160940403",0,1965,"0,769456388510796",1
FR3308,12/20/2018,FR,665,22,4,"0,539035366840327","0,042042034740776",1,677,"0,847307245496969",6
FR3345,10/21/2018,FR,770,24,6,"0,648500894874554","0,192499125377617",0,714,"0,840557062323944",5
FR3350,10/21/2018,FR,1556,4,1,"0,380535502762016","0,228548796535037",0,1457,"0,873307898955249",2
FR3352,10/22/2018,FR,555,8,2,"0,680837946769141","0,244840605105126",0,636,"0,887605818220406",1
FR3362,10/31/2018,FR,1490,13,1,"0,542828412139474","0,305407995242506",0,1560,"0,915382031524247",1
FR3368,10/19/2018,FR,1433,4,1,"0,401755344716417","0,239654430625777",0,1399,"0,872681292564173",2
FR3373,10/28/2018,FR,1051,10,1,"0,706644635301704","0,138465166309781",0,1099,"0,925216450547004",1
FR3380,10/18/2018,FR,394,6,0,"0,302940201381203","0,084534133102648",0,402,"0,97344700014161",1
FR3386,10/16/2018,FR,2053,5,0,"0,569426660873425","0,124850065090007",0,1819,"0,920005092064938",1
FR3407,10/11/2018,FR,1910,15,3,"0,704190921517731","0,211609392034948",0,2040,"0,91100412858055",2
FR3410,10/22/2018,FR,1385,15,2,"0,33134606576906","0,354519725570041",0,1442,"0,876136927339348",4
FR3412,10/27/2018,FR,1595,17,4,"0,701213401203625","0,201042305768397",0,1514,"0,961739187760477",2
FR3413,10/24/2018,FR,1833,6,3,"0,769936856113569","0,268799279432568",0,1909,"0,85190539146004",1
FR344,10/07/2018,FR,2993,25,11,"0,615282898866008","0,247092330633186",0,3162,"0,892308120084045",5
FR3441,09/28/2018,FR,784,43,1,"0,524981336348017","0,189144179324854",0,782,"0,885116019572278",6
FR3445,10/15/2018,FR,2167,12,5,"0,881448317053341","0,146667320557072",0,2477,"0,882599422233237",2
FR3450,10/18/2018,FR,1976,10,1,"0,587664837115769","0,4392485928278",0,1943,"0,840241325082412",3
FR3464,10/19/2018,FR,362,19,3,"0,162821365127667","0,202256336299116",1,411,"0,97869898341823",4
FR3471,10/06/2018,FR,1555,26,6,"0,661969949264929","0,077509798396263",0,1467,"0,946089493299178",4
FR3480,11/01/2018,FR,2336,37,12,"0,653867202123969","0,348360159944483",1,2297,"0,888483845079207",8
FR349,10/14/2018,FR,1257,65,6,"0,709452093425856","0,167924243087741",1,1120,"0,96374978691662",7
FR3499,10/30/2018,FR,755,120,6,"0,625986338738995","0,149171614762726",1,740,"0,939455008665287",24
FR3515,09/25/2018,FR,938,7,6,"0,343712452089584","0,564209596639271",0,908,"0,93404751185857",1
FR3527,10/16/2018,FR,2393,33,7,"0,465703085625823","0,107354688434374",0,2334,"0,903061014886806",7
FR353,10/24/2018,FR,1206,76,9,"0,826984403887847","0,311082413443192",0,1222,"0,948986268927979",8
FR3535,10/03/2018,FR,713,37,1,"0,526570167902079","0,1917937162649",0,723,"0,89588417140002",7
FR3536,10/10/2018,FR,1643,23,2,"0,45769429724293","0,265576077025988",1,1685,"0,923148886517151",4
FR3543,11/06/2018,FR,2344,14,4,"0,246137600487543","0,106841493489443",0,2570,"0,976675041417577",4
FR3548,10/20/2018,FR,631,6,0,"0,354174970650101","0,106288349296569",1,696,"0,953478830580683",1
FR355,05/26/2018,FR,2272,24,2,"0,630059358597741","0,110608412883215",0,2040,"0,96121588335733",2
FR3618,10/20/2018,FR,1770,3,1,"0,367022230175357","0,447597036848364",0,1769,"0,813087857107557",2
FR3628,11/06/2018,FR,628,85,3,"0,427778226865937","0,153605731160782",0,635,"0,876585106935468",28
FR3638,12/20/2018,FR,866,14,1,"0,563556412976094","0,124399091148757",0,931,"0,944168559082693",2
FR364,10/25/2018,FR,1980,9,7,"0,524524975804033","0,341708572168989",0,1772,"0,943509121900492",2
FR3642,10/14/2018,FR,1185,25,4,"0,550997662108627","0,336222459720473",0,1239,"0,882963314848922",4
FR3681,10/12/2018,FR,441,45,2,"0,598061599756346","0,161602797897399",1,420,"0,93039223344031",4
FR3687,09/20/2018,FR,2105,10,2,"0,574615123346878","0,200339778206198",0,1978,"0,93200642457165",2
FR3688,10/28/2018,FR,2041,47,6,"0,570438084323051","0,180985987290321",0,1731,"0,935884041349053",7
FR369,10/18/2018,FR,598,4,1,"0,648648640926358","0,141476150155557",0,633,"0,862941986531236",1
FR3699,10/13/2018,FR,1298,26,0,"0,765439070411758","0,292871461203114",0,1444,"0,97957409025742",2
FR3721,11/18/2018,FR,1460,6,1,"0,897642550674834","0,260985235418228",0,1575,"0,913203647604888",1
FR3726,06/02/2018,FR,1785,24,5,"0,489429727812653","0,140816676308771",0,1848,"0,939843183320555",3
FR3740,10/04/2018,FR,1399,52,4,"0,656074655934854","0,196333458778015",1,1445,"0,957603434957399",3
FR3742,10/16/2018,FR,1591,55,2,"0,575123658039237","0,420296118325969",0,1458,"0,906844764233618",5
FR375,11/01/2018,FR,2176,25,6,"0,640815174552411","0,081215793905271",0,2285,"0,873615524931613",8
FR376,06/02/2018,FR,1992,20,2,"0,601852053236369","0,414468642682939",0,1721,"0,918476816918422",3
FR377,11/05/2018,FR,1580,5,0,"0,617612568586849",0,0,1642,"0,855601320487798",1
FR3781,10/14/2018,FR,2728,19,1,"0,662934363600786","0,072471006066855",0,2270,"0,933250299642444",2
FR3797,12/01/2018,FR,1908,5,2,"1,04897140746018",0,0,1926,"0,835950464514657",1
FR3812,11/19/2018,FR,2016,21,4,"0,701458053912562","0,152394654488228",0,2081,"0,960377023975859",2
FR3825,10/22/2018,FR,1691,13,1,"0,548814706667324","0,123466334111055",0,1696,"0,908590825660865",3
FR3837,09/23/2018,FR,1355,12,2,"0,592756717370128","0,255908429921062",0,1599,"0,958782591688685",2
FR3845,10/16/2018,FR,2489,30,3,"0,477720693360922","0,220244927488217",0,2390,"0,925912977320774",4
FR3867,10/10/2018,FR,774,22,6,"0,618022648093639","0,165266649924264",0,761,"0,839096791334782",5
FR3878,10/13/2018,FR,2290,6,0,"0,325288974503144","0,21683872562743",0,2358,"0,904328400419013",2
FR3881,10/15/2018,FR,2075,19,2,"0,863113066986797","0,225995599047871",1,2098,"0,914734356483722",3
FR3904,11/02/2018,FR,600,7,2,"0,695509567220024","0,281723355324925",0,588,"0,916108086769816",1
FR3905,10/24/2018,FR,732,58,7,"0,572808153060117","0,24314323376411",0,630,"0,914907502353854",7
FR3912,10/10/2018,FR,1835,10,3,"0,625915200089661","0,241987768077868",0,1970,"0,897561063060614",2
FR3913,10/23/2018,FR,2094,71,15,"0,411032413850663","0,319790610518535",0,1800,"0,890948784159575",21
FR3914,12/10/2018,FR,554,3,1,"0,084069998412832","0,164903840844651",1,583,"0,97442492555357",2
FR3915,10/14/2018,FR,1709,8,2,"0,489754600112253","0,420517160105864",0,1909,"0,910454535053096",2
FR3920,10/24/2018,FR,1941,24,17,"0,582315144892858","0,130948022382013",0,2026,"0,887131142687608",4
FR3922,10/31/2018,FR,1842,56,4,"0,701023277604662","0,236161398564055",0,1603,"0,904147972505203",6
FR3931,10/11/2018,FR,1877,29,4,"0,806552312700588","0,195828162158258",0,1941,"0,951349816227549",3
FR3932,10/21/2018,FR,397,8,0,"0,272112232262668","0,082622211917477",0,389,"0,919242947218314",2
FR3943,11/09/2018,FR,699,8,2,"0,599699069553467","0,178291285186492",0,772,"0,794679220775086",3
FR3964,10/17/2018,FR,2156,31,7,"0,567053455502035","0,30655226498792",1,2069,"0,908682086935041",6
FR3967,09/30/2018,FR,1261,19,1,"0,758782527162767","0,332932415610982",1,1382,"0,877987393393855",2
FR3980,12/04/2018,FR,810,7,2,"0,489779672899661","0,129030809137787",0,759,"0,919105505875428",1
FR3982,10/27/2018,FR,831,37,7,"0,481620596089742","0,233015248095051",1,764,"1,00077935367846",2
FR3986,11/22/2018,FR,2104,8,7,"0,331761195515408","0,214974822857428",0,2158,"0,941702679148234",2
FR4027,10/27/2018,FR,1409,25,4,"0,467883565506771","0,149575324744404",0,1445,"0,948313224368573",6
FR4075,10/01/2018,FR,1757,18,2,"0,477828634096255","0,213100614155501",0,1805,"0,883048643233681",3
FR4089,10/13/2018,FR,2127,29,0,"0,67565859953874","0,332325361078077",0,2004,"0,910660540530074",4
FR4091,10/09/2018,FR,1997,5,0,"0,138929497764047","0,136950605933445",0,2228,"0,906091512817447",4
